team_a,team_b,latitude_a,longitude_a,latitude_b,longitude_b,travel_distance,travel_duration
derby-county,cardiff-city,53.1046782,-1.5623885,51.48158100000001,-3.17909,271820.0,11510.0
derby-county,afc-bournemouth,53.1046782,-1.5623885,50.73523059999999,-1.8382791,337159.0,13229.0
derby-county,huddersfield-town,53.1046782,-1.5623885,53.645792,-1.7850351,112024.0,5956.0
derby-county,manchester-city,53.1046782,-1.5623885,53.4807593,-2.2426305,79341.0,5906.0
derby-county,barnsley-fc,53.1046782,-1.5623885,53.551742,-1.468189,87290.0,4091.0
nottingham-forest,liverpool-fc,53.0113911,-1.1868616,53.4302084,-2.9621378,178818.0,8361.0
nottingham-forest,southampton-fc,53.0113911,-1.1868616,50.9291132,-1.47131,285343.0,11048.0
nottingham-forest,tottenham-hotspur,53.0113911,-1.1868616,51.6032123,-0.0657389,211799.0,9451.0
nottingham-forest,coventry-city,53.0113911,-1.1868616,52.406822,-1.519693,90590.0,4217.0
nottingham-forest,queens-park-rangers,53.0113911,-1.1868616,51.5092767,-0.2321123,211565.0,8942.0
nottingham-forest,manchester-united,53.0113911,-1.1868616,53.4636889,-2.2914568,143454.0,7144.0
nottingham-forest,luton-town,53.0113911,-1.1868616,51.8786707,-0.4200255,158936.0,6601.0
nottingham-forest,arsenal-fc,53.0113911,-1.1868616,51.5548527,-0.1091085,205728.0,8954.0
nottingham-forest,aston-villa,53.0113911,-1.1868616,53.19753,-3.040541,181469.0,7829.0
nottingham-forest,chelsea-fc,53.0113911,-1.1868616,51.4820834,-0.1913183,234711.0,10098.0
nottingham-forest,crystal-palace,53.0113911,-1.1868616,51.4198825,-0.0785415,246563.0,12046.0
nottingham-forest,derby-county,53.0113911,-1.1868616,53.1046782,-1.5623885,40453.0,2407.0
nottingham-forest,charlton-athletic,53.0113911,-1.1868616,51.4866871,0.0358469,243754.0,10401.0
nottingham-forest,everton-fc,53.0113911,-1.1868616,53.3573617,-2.8137713,166730.0,7559.0
nottingham-forest,norwich-city,53.0113911,-1.1868616,52.6308859,1.297355,254152.0,11470.0
nottingham-forest,millwall-fc,53.0113911,-1.1868616,51.48586599999999,-0.05092439999999999,248524.0,11068.0
nottingham-forest,sheffield-wednesday,53.0113911,-1.1868616,53.41143169999999,-1.5006631,68449.0,3355.0
nottingham-forest,sheffield-united,53.0113911,-1.1868616,53.3703762,-1.4715037,66013.0,3075.0
nottingham-forest,sunderland-afc,53.0113911,-1.1868616,54.913899,-1.387941,241585.0,9407.0
nottingham-forest,leeds-united,53.0113911,-1.1868616,53.77780199999999,-1.572179,109828.0,4381.0
nottingham-forest,west-ham-united,53.0113911,-1.1868616,51.53195669999999,0.0394024,234366.0,9670.0
nottingham-forest,oldham-athletic,53.0113911,-1.1868616,53.55507,-2.128324,123260.0,6619.0
nottingham-forest,notts-county,53.0113911,-1.1868616,52.9546639,-1.1580059,8221.0,1173.0
nottingham-forest,middlesbrough-fc,53.0113911,-1.1868616,54.5780389,-1.2176404,202166.0,7688.0
nottingham-forest,blackburn-rovers,53.0113911,-1.1868616,53.7285943,-2.4891959,166382.0,8045.0
nottingham-forest,ipswich-town,53.0113911,-1.1868616,52.056736,1.14822,238329.0,10666.0
nottingham-forest,swindon-town,53.0113911,-1.1868616,51.55577390000001,-1.7797176,223591.0,9032.0
nottingham-forest,newcastle-united,53.0113911,-1.1868616,54.9750986,-1.623124,260917.0,10219.0
nottingham-forest,leicester-city,53.0113911,-1.1868616,52.6368778,-1.1397592,53370.0,3026.0
nottingham-forest,bolton-wanderers,53.0113911,-1.1868616,53.5813723,-2.5369749,163662.0,7719.0
nottingham-forest,bradford-city,53.0113911,-1.1868616,53.795984,-1.759398,132698.0,5820.0
nottingham-forest,birmingham-city,53.0113911,-1.1868616,52.48624299999999,-1.890401,87376.0,3878.0
nottingham-forest,west-bromwich-albion,53.0113911,-1.1868616,52.517664,-1.995159,96996.0,4883.0
nottingham-forest,fulham-fc,53.0113911,-1.1868616,51.4744751,-0.220554,233984.0,10005.0
nottingham-forest,portsmouth-fc,53.0113911,-1.1868616,50.7963372,-1.0637899,313201.0,12225.0
nottingham-forest,wolverhampton-wanderers,53.0113911,-1.1868616,52.5683233,-2.1270034,108298.0,5358.0
nottingham-forest,wigan-athletic,53.0113911,-1.1868616,53.54703379999999,-2.6545208,166185.0,7620.0
nottingham-forest,reading-fc,53.0113911,-1.1868616,51.42239319999999,-0.9826326000000001,241951.0,9608.0
nottingham-forest,watford-fc,53.0113911,-1.1868616,51.6502945,-0.4025551,185604.0,7547.0
nottingham-forest,stoke-city,53.0113911,-1.1868616,53.002668,-2.179404,87807.0,4056.0
nottingham-forest,hull-city,53.0113911,-1.1868616,53.7456709,-0.3367413,142025.0,5886.0
nottingham-forest,burnley-fc,53.0113911,-1.1868616,53.7890244,-2.2301736,170518.0,8163.0
nottingham-forest,blackpool-fc,53.0113911,-1.1868616,53.8048707,-3.0481407,223701.0,9519.0
nottingham-forest,swansea-city,53.0113911,-1.1868616,51.62144,-3.943645999999999,308499.0,12995.0
nottingham-forest,cardiff-city,53.0113911,-1.1868616,51.48158100000001,-3.17909,264745.0,10771.0
nottingham-forest,afc-bournemouth,53.0113911,-1.1868616,50.73523059999999,-1.8382791,324081.0,12390.0
nottingham-forest,huddersfield-town,53.0113911,-1.1868616,53.645792,-1.7850351,105087.0,5457.0
nottingham-forest,manchester-city,53.0113911,-1.1868616,53.4807593,-2.2426305,125006.0,7011.0
nottingham-forest,barnsley-fc,53.0113911,-1.1868616,53.551742,-1.468189,80353.0,3592.0
charlton-athletic,liverpool-fc,51.4866871,0.0358469,53.4302084,-2.9621378,374013.0,15216.0
charlton-athletic,southampton-fc,51.4866871,0.0358469,50.9291132,-1.47131,186918.0,7243.0
charlton-athletic,tottenham-hotspur,51.4866871,0.0358469,51.6032123,-0.0657389,28045.0,2343.0
charlton-athletic,coventry-city,51.4866871,0.0358469,52.406822,-1.519693,188530.0,8002.0
charlton-athletic,queens-park-rangers,51.4866871,0.0358469,51.5092767,-0.2321123,24619.0,3455.0
charlton-athletic,manchester-united,51.4866871,0.0358469,53.4636889,-2.2914568,358954.0,14454.0
charlton-athletic,luton-town,51.4866871,0.0358469,51.8786707,-0.4200255,87605.0,4205.0
charlton-athletic,arsenal-fc,51.4866871,0.0358469,51.5548527,-0.1091085,15814.0,2416.0
charlton-athletic,aston-villa,51.4866871,0.0358469,53.19753,-3.040541,376664.0,14683.0
charlton-athletic,chelsea-fc,51.4866871,0.0358469,51.4820834,-0.1913183,20801.0,3523.0
charlton-athletic,crystal-palace,51.4866871,0.0358469,51.4198825,-0.0785415,14578.0,2255.0
charlton-athletic,derby-county,51.4866871,0.0358469,53.1046782,-1.5623885,268472.0,11492.0
charlton-athletic,nottingham-forest,51.4866871,0.0358469,53.0113911,-1.1868616,248250.0,10402.0
charlton-athletic,everton-fc,51.4866871,0.0358469,53.3573617,-2.8137713,361925.0,14414.0
charlton-athletic,norwich-city,51.4866871,0.0358469,52.6308859,1.297355,184578.0,8123.0
charlton-athletic,millwall-fc,51.4866871,0.0358469,51.48586599999999,-0.05092439999999999,7028.0,1334.0
charlton-athletic,sheffield-wednesday,51.4866871,0.0358469,53.41143169999999,-1.5006631,303888.0,12549.0
charlton-athletic,sheffield-united,51.4866871,0.0358469,53.3703762,-1.4715037,301452.0,12268.0
charlton-athletic,sunderland-afc,51.4866871,0.0358469,54.913899,-1.387941,450277.0,17609.0
charlton-athletic,leeds-united,51.4866871,0.0358469,53.77780199999999,-1.572179,327464.0,13167.0
charlton-athletic,west-ham-united,51.4866871,0.0358469,51.53195669999999,0.0394024,9970.0,1428.0
charlton-athletic,oldham-athletic,51.4866871,0.0358469,53.55507,-2.128324,374149.0,14829.0
charlton-athletic,notts-county,51.4866871,0.0358469,52.9546639,-1.1580059,238961.0,10108.0
charlton-athletic,middlesbrough-fc,51.4866871,0.0358469,54.5780389,-1.2176404,410858.0,15891.0
charlton-athletic,blackburn-rovers,51.4866871,0.0358469,53.7285943,-2.4891959,395879.0,15603.0
charlton-athletic,ipswich-town,51.4866871,0.0358469,52.056736,1.14822,131344.0,6341.0
charlton-athletic,swindon-town,51.4866871,0.0358469,51.55577390000001,-1.7797176,144419.0,8671.0
charlton-athletic,newcastle-united,51.4866871,0.0358469,54.9750986,-1.623124,469609.0,18421.0
charlton-athletic,leicester-city,51.4866871,0.0358469,52.6368778,-1.1397592,197124.0,8608.0
charlton-athletic,bolton-wanderers,51.4866871,0.0358469,53.5813723,-2.5369749,379162.0,15029.0
charlton-athletic,bradford-city,51.4866871,0.0358469,53.795984,-1.759398,341390.0,14022.0
charlton-athletic,birmingham-city,51.4866871,0.0358469,52.48624299999999,-1.890401,223022.0,9122.0
charlton-athletic,west-bromwich-albion,51.4866871,0.0358469,52.517664,-1.995159,232642.0,10127.0
charlton-athletic,fulham-fc,51.4866871,0.0358469,51.4744751,-0.220554,25023.0,3816.0
charlton-athletic,portsmouth-fc,51.4866871,0.0358469,50.7963372,-1.0637899,165464.0,6777.0
charlton-athletic,wolverhampton-wanderers,51.4866871,0.0358469,52.5683233,-2.1270034,262855.0,11018.0
charlton-athletic,wigan-athletic,51.4866871,0.0358469,53.54703379999999,-2.6545208,361379.0,14475.0
charlton-athletic,reading-fc,51.4866871,0.0358469,51.42239319999999,-0.9826326000000001,81634.0,6081.0
charlton-athletic,watford-fc,51.4866871,0.0358469,51.6502945,-0.4025551,57394.0,3908.0
charlton-athletic,stoke-city,51.4866871,0.0358469,53.002668,-2.179404,288894.0,11347.0
charlton-athletic,hull-city,51.4866871,0.0358469,53.7456709,-0.3367413,317815.0,13868.0
charlton-athletic,burnley-fc,51.4866871,0.0358469,53.7890244,-2.2301736,415597.0,16430.0
charlton-athletic,blackpool-fc,51.4866871,0.0358469,53.8048707,-3.0481407,418895.0,16373.0
charlton-athletic,swansea-city,51.4866871,0.0358469,51.62144,-3.943645999999999,315569.0,14820.0
charlton-athletic,cardiff-city,51.4866871,0.0358469,51.48158100000001,-3.17909,258450.0,12667.0
charlton-athletic,afc-bournemouth,51.4866871,0.0358469,50.73523059999999,-1.8382791,225657.0,8585.0
charlton-athletic,huddersfield-town,51.4866871,0.0358469,53.645792,-1.7850351,349587.0,14362.0
charlton-athletic,manchester-city,51.4866871,0.0358469,53.4807593,-2.2426305,355543.0,14786.0
charlton-athletic,barnsley-fc,51.4866871,0.0358469,53.551742,-1.468189,300273.0,12564.0
everton-fc,liverpool-fc,53.3573617,-2.8137713,53.4302084,-2.9621378,19478.0,1544.0
everton-fc,southampton-fc,53.3573617,-2.8137713,50.9291132,-1.47131,370882.0,13890.0
everton-fc,tottenham-hotspur,53.3573617,-2.8137713,51.6032123,-0.0657389,330276.0,13584.0
everton-fc,coventry-city,53.3573617,-2.8137713,52.406822,-1.519693,175832.0,7208.0
everton-fc,queens-park-rangers,53.3573617,-2.8137713,51.5092767,-0.2321123,334828.0,12656.0
everton-fc,manchester-united,53.3573617,-2.8137713,53.4636889,-2.2914568,46658.0,2430.0
everton-fc,luton-town,53.3573617,-2.8137713,51.8786707,-0.4200255,277412.0,10734.0
everton-fc,arsenal-fc,53.3573617,-2.8137713,51.5548527,-0.1091085,324205.0,13087.0
everton-fc,aston-villa,53.3573617,-2.8137713,53.19753,-3.040541,41797.0,1880.0
everton-fc,chelsea-fc,53.3573617,-2.8137713,51.4820834,-0.1913183,342497.0,13305.0
everton-fc,crystal-palace,53.3573617,-2.8137713,51.4198825,-0.0785415,354349.0,15253.0
everton-fc,derby-county,53.3573617,-2.8137713,53.1046782,-1.5623885,111782.0,6672.0
everton-fc,nottingham-forest,53.3573617,-2.8137713,53.0113911,-1.1868616,166054.0,7258.0
everton-fc,charlton-athletic,53.3573617,-2.8137713,51.4866871,0.0358469,362230.0,14534.0
everton-fc,norwich-city,53.3573617,-2.8137713,52.6308859,1.297355,396453.0,15809.0
everton-fc,millwall-fc,53.3573617,-2.8137713,51.48586599999999,-0.05092439999999999,367000.0,15201.0
everton-fc,sheffield-wednesday,53.3573617,-2.8137713,53.41143169999999,-1.5006631,121220.0,6262.0
everton-fc,sheffield-united,53.3573617,-2.8137713,53.3703762,-1.4715037,121911.0,6736.0
everton-fc,sunderland-afc,53.3573617,-2.8137713,54.913899,-1.387941,270768.0,10736.0
everton-fc,leeds-united,53.3573617,-2.8137713,53.77780199999999,-1.572179,115261.0,4945.0
everton-fc,west-ham-united,53.3573617,-2.8137713,51.53195669999999,0.0394024,352842.0,13803.0
everton-fc,oldham-athletic,53.3573617,-2.8137713,53.55507,-2.128324,70698.0,3583.0
everton-fc,notts-county,53.3573617,-2.8137713,52.9546639,-1.1580059,163329.0,7352.0
everton-fc,middlesbrough-fc,53.3573617,-2.8137713,54.5780389,-1.2176404,231349.0,9018.0
everton-fc,blackburn-rovers,53.3573617,-2.8137713,53.7285943,-2.4891959,75182.0,3262.0
everton-fc,ipswich-town,53.3573617,-2.8137713,52.056736,1.14822,380631.0,15005.0
everton-fc,swindon-town,53.3573617,-2.8137713,51.55577390000001,-1.7797176,271631.0,11234.0
everton-fc,newcastle-united,53.3573617,-2.8137713,54.9750986,-1.623124,289857.0,11413.0
everton-fc,leicester-city,53.3573617,-2.8137713,52.6368778,-1.1397592,176139.0,7935.0
everton-fc,bolton-wanderers,53.3573617,-2.8137713,53.5813723,-2.5369749,65698.0,2929.0
everton-fc,bradford-city,53.3573617,-2.8137713,53.795984,-1.759398,109879.0,5034.0
everton-fc,birmingham-city,53.3573617,-2.8137713,52.48624299999999,-1.890401,146208.0,6017.0
everton-fc,west-bromwich-albion,53.3573617,-2.8137713,52.517664,-1.995159,140579.0,5981.0
everton-fc,fulham-fc,53.3573617,-2.8137713,51.4744751,-0.220554,341771.0,13211.0
everton-fc,portsmouth-fc,53.3573617,-2.8137713,50.7963372,-1.0637899,398740.0,15067.0
everton-fc,wolverhampton-wanderers,53.3573617,-2.8137713,52.5683233,-2.1270034,136809.0,6150.0
everton-fc,wigan-athletic,53.3573617,-2.8137713,53.54703379999999,-2.6545208,40682.0,2134.0
everton-fc,reading-fc,53.3573617,-2.8137713,51.42239319999999,-0.9826326000000001,327491.0,12450.0
everton-fc,watford-fc,53.3573617,-2.8137713,51.6502945,-0.4025551,304080.0,11680.0
everton-fc,stoke-city,53.3573617,-2.8137713,53.002668,-2.179404,78705.0,3548.0
everton-fc,hull-city,53.3573617,-2.8137713,53.7456709,-0.3367413,205202.0,8597.0
everton-fc,burnley-fc,53.3573617,-2.8137713,53.7890244,-2.2301736,94899.0,4088.0
everton-fc,blackpool-fc,53.3573617,-2.8137713,53.8048707,-3.0481407,98198.0,4032.0
everton-fc,swansea-city,53.3573617,-2.8137713,51.62144,-3.943645999999999,283480.0,14557.0
everton-fc,cardiff-city,53.3573617,-2.8137713,51.48158100000001,-3.17909,312784.0,12974.0
everton-fc,afc-bournemouth,53.3573617,-2.8137713,50.73523059999999,-1.8382791,409621.0,15232.0
everton-fc,huddersfield-town,53.3573617,-2.8137713,53.645792,-1.7850351,94707.0,4608.0
everton-fc,manchester-city,53.3573617,-2.8137713,53.4807593,-2.2426305,48583.0,2717.0
everton-fc,barnsley-fc,53.3573617,-2.8137713,53.551742,-1.468189,118294.0,6280.0
norwich-city,liverpool-fc,52.6308859,1.297355,53.4302084,-2.9621378,408311.0,16775.0
norwich-city,southampton-fc,52.6308859,1.297355,50.9291132,-1.47131,327712.0,12605.0
norwich-city,tottenham-hotspur,52.6308859,1.297355,51.6032123,-0.0657389,175676.0,7569.0
norwich-city,coventry-city,52.6308859,1.297355,52.406822,-1.519693,228592.0,10033.0
norwich-city,queens-park-rangers,52.6308859,1.297355,51.5092767,-0.2321123,200634.0,9344.0
norwich-city,manchester-united,52.6308859,1.297355,53.4636889,-2.2914568,393252.0,16014.0
norwich-city,luton-town,52.6308859,1.297355,51.8786707,-0.4200255,163110.0,7737.0
norwich-city,arsenal-fc,52.6308859,1.297355,51.5548527,-0.1091085,181730.0,8477.0
norwich-city,aston-villa,52.6308859,1.297355,53.19753,-3.040541,410962.0,16242.0
norwich-city,chelsea-fc,52.6308859,1.297355,51.4820834,-0.1913183,195709.0,10204.0
norwich-city,crystal-palace,52.6308859,1.297355,51.4198825,-0.0785415,214547.0,10057.0
norwich-city,derby-county,52.6308859,1.297355,53.1046782,-1.5623885,232767.0,12964.0
norwich-city,nottingham-forest,52.6308859,1.297355,53.0113911,-1.1868616,207681.0,11424.0
norwich-city,charlton-athletic,52.6308859,1.297355,51.4866871,0.0358469,184531.0,8210.0
norwich-city,everton-fc,52.6308859,1.297355,53.3573617,-2.8137713,396224.0,15973.0
norwich-city,millwall-fc,52.6308859,1.297355,51.48586599999999,-0.05092439999999999,189301.0,8876.0
norwich-city,sheffield-wednesday,52.6308859,1.297355,53.41143169999999,-1.5006631,252312.0,12562.0
norwich-city,sheffield-united,52.6308859,1.297355,53.3703762,-1.4715037,249875.0,12281.0
norwich-city,sunderland-afc,52.6308859,1.297355,54.913899,-1.387941,398700.0,17622.0
norwich-city,leeds-united,52.6308859,1.297355,53.77780199999999,-1.572179,275887.0,13180.0
norwich-city,west-ham-united,52.6308859,1.297355,51.53195669999999,0.0394024,175143.0,7479.0
norwich-city,oldham-athletic,52.6308859,1.297355,53.55507,-2.128324,322572.0,14842.0
norwich-city,notts-county,52.6308859,1.297355,52.9546639,-1.1580059,196755.0,10928.0
norwich-city,middlesbrough-fc,52.6308859,1.297355,54.5780389,-1.2176404,359282.0,15904.0
norwich-city,blackburn-rovers,52.6308859,1.297355,53.7285943,-2.4891959,358171.0,16636.0
norwich-city,ipswich-town,52.6308859,1.297355,52.056736,1.14822,71611.0,4724.0
norwich-city,swindon-town,52.6308859,1.297355,51.55577390000001,-1.7797176,327009.0,13123.0
norwich-city,newcastle-united,52.6308859,1.297355,54.9750986,-1.623124,418032.0,18434.0
norwich-city,leicester-city,52.6308859,1.297355,52.6368778,-1.1397592,187370.0,10209.0
norwich-city,bolton-wanderers,52.6308859,1.297355,53.5813723,-2.5369749,413461.0,16589.0
norwich-city,bradford-city,52.6308859,1.297355,53.795984,-1.759398,289813.0,14035.0
norwich-city,birmingham-city,52.6308859,1.297355,52.48624299999999,-1.890401,257320.0,10682.0
norwich-city,west-bromwich-albion,52.6308859,1.297355,52.517664,-1.995159,266940.0,11687.0
norwich-city,fulham-fc,52.6308859,1.297355,51.4744751,-0.220554,203991.0,10195.0
norwich-city,portsmouth-fc,52.6308859,1.297355,50.7963372,-1.0637899,328523.0,12973.0
norwich-city,wolverhampton-wanderers,52.6308859,1.297355,52.5683233,-2.1270034,297153.0,12577.0
norwich-city,wigan-athletic,52.6308859,1.297355,53.54703379999999,-2.6545208,395678.0,16034.0
norwich-city,reading-fc,52.6308859,1.297355,51.42239319999999,-0.9826326000000001,264224.0,10532.0
norwich-city,watford-fc,52.6308859,1.297355,51.6502945,-0.4025551,199351.0,8640.0
norwich-city,stoke-city,52.6308859,1.297355,53.002668,-2.179404,323192.0,12906.0
norwich-city,hull-city,52.6308859,1.297355,53.7456709,-0.3367413,232147.0,12719.0
norwich-city,burnley-fc,52.6308859,1.297355,53.7890244,-2.2301736,362308.0,16755.0
norwich-city,blackpool-fc,52.6308859,1.297355,53.8048707,-3.0481407,453194.0,17932.0
norwich-city,swansea-city,52.6308859,1.297355,51.62144,-3.943645999999999,498160.0,19271.0
norwich-city,cardiff-city,52.6308859,1.297355,51.48158100000001,-3.17909,441041.0,17118.0
norwich-city,afc-bournemouth,52.6308859,1.297355,50.73523059999999,-1.8382791,366450.0,13947.0
norwich-city,huddersfield-town,52.6308859,1.297355,53.645792,-1.7850351,298010.0,14375.0
norwich-city,manchester-city,52.6308859,1.297355,53.4807593,-2.2426305,308868.0,16217.0
norwich-city,barnsley-fc,52.6308859,1.297355,53.551742,-1.468189,248697.0,12576.0
millwall-fc,liverpool-fc,51.48586599999999,-0.05092439999999999,53.4302084,-2.9621378,377200.0,15816.0
millwall-fc,southampton-fc,51.48586599999999,-0.05092439999999999,50.9291132,-1.47131,136570.0,7458.0
millwall-fc,tottenham-hotspur,51.48586599999999,-0.05092439999999999,51.6032123,-0.0657389,31232.0,2944.0
millwall-fc,coventry-city,51.48586599999999,-0.05092439999999999,52.406822,-1.519693,191717.0,8602.0
millwall-fc,queens-park-rangers,51.48586599999999,-0.05092439999999999,51.5092767,-0.2321123,17246.0,2797.0
millwall-fc,manchester-united,51.48586599999999,-0.05092439999999999,53.4636889,-2.2914568,362141.0,15055.0
millwall-fc,luton-town,51.48586599999999,-0.05092439999999999,51.8786707,-0.4200255,90792.0,4806.0
millwall-fc,arsenal-fc,51.48586599999999,-0.05092439999999999,51.5548527,-0.1091085,10756.0,2356.0
millwall-fc,aston-villa,51.48586599999999,-0.05092439999999999,53.19753,-3.040541,379851.0,15284.0
millwall-fc,chelsea-fc,51.48586599999999,-0.05092439999999999,51.4820834,-0.1913183,13075.0,2541.0
millwall-fc,crystal-palace,51.48586599999999,-0.05092439999999999,51.4198825,-0.0785415,9511.0,1599.0
millwall-fc,derby-county,51.48586599999999,-0.05092439999999999,53.1046782,-1.5623885,271659.0,12092.0
millwall-fc,nottingham-forest,51.48586599999999,-0.05092439999999999,53.0113911,-1.1868616,251437.0,11003.0
millwall-fc,charlton-athletic,51.48586599999999,-0.05092439999999999,51.4866871,0.0358469,8554.0,1293.0
millwall-fc,everton-fc,51.48586599999999,-0.05092439999999999,53.3573617,-2.8137713,365112.0,15014.0
millwall-fc,norwich-city,51.48586599999999,-0.05092439999999999,52.6308859,1.297355,187765.0,8724.0
millwall-fc,sheffield-wednesday,51.48586599999999,-0.05092439999999999,53.41143169999999,-1.5006631,307075.0,13149.0
millwall-fc,sheffield-united,51.48586599999999,-0.05092439999999999,53.3703762,-1.4715037,304639.0,12869.0
millwall-fc,sunderland-afc,51.48586599999999,-0.05092439999999999,54.913899,-1.387941,453464.0,18210.0
millwall-fc,leeds-united,51.48586599999999,-0.05092439999999999,53.77780199999999,-1.572179,330651.0,13768.0
millwall-fc,west-ham-united,51.48586599999999,-0.05092439999999999,51.53195669999999,0.0394024,13157.0,2029.0
millwall-fc,oldham-athletic,51.48586599999999,-0.05092439999999999,53.55507,-2.128324,377336.0,15430.0
millwall-fc,notts-county,51.48586599999999,-0.05092439999999999,52.9546639,-1.1580059,242148.0,10709.0
millwall-fc,middlesbrough-fc,51.48586599999999,-0.05092439999999999,54.5780389,-1.2176404,414045.0,16491.0
millwall-fc,blackburn-rovers,51.48586599999999,-0.05092439999999999,53.7285943,-2.4891959,399066.0,16203.0
millwall-fc,ipswich-town,51.48586599999999,-0.05092439999999999,52.056736,1.14822,135055.0,6881.0
millwall-fc,swindon-town,51.48586599999999,-0.05092439999999999,51.55577390000001,-1.7797176,136083.0,7952.0
millwall-fc,newcastle-united,51.48586599999999,-0.05092439999999999,54.9750986,-1.623124,472796.0,19022.0
millwall-fc,leicester-city,51.48586599999999,-0.05092439999999999,52.6368778,-1.1397592,200311.0,9209.0
millwall-fc,bolton-wanderers,51.48586599999999,-0.05092439999999999,53.5813723,-2.5369749,382349.0,15630.0
millwall-fc,bradford-city,51.48586599999999,-0.05092439999999999,53.795984,-1.759398,344576.0,14623.0
millwall-fc,birmingham-city,51.48586599999999,-0.05092439999999999,52.48624299999999,-1.890401,226209.0,9723.0
millwall-fc,west-bromwich-albion,51.48586599999999,-0.05092439999999999,52.517664,-1.995159,217676.0,10372.0
millwall-fc,fulham-fc,51.48586599999999,-0.05092439999999999,51.4744751,-0.220554,15790.0,2897.0
millwall-fc,portsmouth-fc,51.48586599999999,-0.05092439999999999,50.7963372,-1.0637899,122553.0,7115.0
millwall-fc,wolverhampton-wanderers,51.48586599999999,-0.05092439999999999,52.5683233,-2.1270034,224319.0,11244.0
millwall-fc,wigan-athletic,51.48586599999999,-0.05092439999999999,53.54703379999999,-2.6545208,364566.0,15075.0
millwall-fc,reading-fc,51.48586599999999,-0.05092439999999999,51.42239319999999,-0.9826326000000001,73298.0,5361.0
millwall-fc,watford-fc,51.48586599999999,-0.05092439999999999,51.6502945,-0.4025551,40602.0,4366.0
millwall-fc,stoke-city,51.48586599999999,-0.05092439999999999,53.002668,-2.179404,292081.0,11947.0
millwall-fc,hull-city,51.48586599999999,-0.05092439999999999,53.7456709,-0.3367413,321002.0,14469.0
millwall-fc,burnley-fc,51.48586599999999,-0.05092439999999999,53.7890244,-2.2301736,418783.0,17030.0
millwall-fc,blackpool-fc,51.48586599999999,-0.05092439999999999,53.8048707,-3.0481407,422082.0,16974.0
millwall-fc,swansea-city,51.48586599999999,-0.05092439999999999,51.62144,-3.943645999999999,307233.0,14100.0
millwall-fc,cardiff-city,51.48586599999999,-0.05092439999999999,51.48158100000001,-3.17909,250114.0,11947.0
millwall-fc,afc-bournemouth,51.48586599999999,-0.05092439999999999,50.73523059999999,-1.8382791,175308.0,8800.0
millwall-fc,huddersfield-town,51.48586599999999,-0.05092439999999999,53.645792,-1.7850351,352774.0,14962.0
millwall-fc,manchester-city,51.48586599999999,-0.05092439999999999,53.4807593,-2.2426305,358730.0,15386.0
millwall-fc,barnsley-fc,51.48586599999999,-0.05092439999999999,53.551742,-1.468189,303460.0,13164.0
sheffield-wednesday,liverpool-fc,53.41143169999999,-1.5006631,53.4302084,-2.9621378,125776.0,6828.0
sheffield-wednesday,southampton-fc,53.41143169999999,-1.5006631,50.9291132,-1.47131,347450.0,13605.0
sheffield-wednesday,tottenham-hotspur,53.41143169999999,-1.5006631,51.6032123,-0.0657389,273907.0,12008.0
sheffield-wednesday,coventry-city,53.41143169999999,-1.5006631,52.406822,-1.519693,152697.0,6774.0
sheffield-wednesday,queens-park-rangers,53.41143169999999,-1.5006631,51.5092767,-0.2321123,273672.0,11499.0
sheffield-wednesday,manchester-united,53.41143169999999,-1.5006631,53.4636889,-2.2914568,80024.0,4862.0
sheffield-wednesday,luton-town,53.41143169999999,-1.5006631,51.8786707,-0.4200255,221043.0,9158.0
sheffield-wednesday,arsenal-fc,53.41143169999999,-1.5006631,51.5548527,-0.1091085,267835.0,11511.0
sheffield-wednesday,aston-villa,53.41143169999999,-1.5006631,53.19753,-3.040541,128388.0,6276.0
sheffield-wednesday,chelsea-fc,53.41143169999999,-1.5006631,51.4820834,-0.1913183,296818.0,12655.0
sheffield-wednesday,crystal-palace,53.41143169999999,-1.5006631,51.4198825,-0.0785415,308670.0,14604.0
sheffield-wednesday,derby-county,53.41143169999999,-1.5006631,53.1046782,-1.5623885,45488.0,4007.0
sheffield-wednesday,nottingham-forest,53.41143169999999,-1.5006631,53.0113911,-1.1868616,69152.0,3589.0
sheffield-wednesday,charlton-athletic,53.41143169999999,-1.5006631,51.4866871,0.0358469,293713.0,12980.0
sheffield-wednesday,everton-fc,53.41143169999999,-1.5006631,53.3573617,-2.8137713,113650.0,6007.0
sheffield-wednesday,norwich-city,53.41143169999999,-1.5006631,52.6308859,1.297355,242287.0,13121.0
sheffield-wednesday,millwall-fc,53.41143169999999,-1.5006631,51.48586599999999,-0.05092439999999999,298483.0,13647.0
sheffield-wednesday,sheffield-united,53.41143169999999,-1.5006631,53.3703762,-1.4715037,6755.0,940.0
sheffield-wednesday,sunderland-afc,53.41143169999999,-1.5006631,54.913899,-1.387941,194174.0,7798.0
sheffield-wednesday,leeds-united,53.41143169999999,-1.5006631,53.77780199999999,-1.572179,50765.0,2440.0
sheffield-wednesday,west-ham-united,53.41143169999999,-1.5006631,51.53195669999999,0.0394024,284325.0,12250.0
sheffield-wednesday,oldham-athletic,53.41143169999999,-1.5006631,53.55507,-2.128324,59829.0,4337.0
sheffield-wednesday,notts-county,53.41143169999999,-1.5006631,52.9546639,-1.1580059,74569.0,4145.0
